code, time total, target uri, method, date, time
2.05, 64, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:16
4.00, 76, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:18
2.04, 71, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:51:20
2.05, 61, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:22
4.00, 58, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:24
2.01, 97, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:51:26
2.05, 67, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:28
4.00, 97, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:30
2.04, 81, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:51:33
2.05, 66, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:35
4.00, 71, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:37
2.01, 65, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:51:39
2.05, 181, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:41
4.00, 92, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:43
2.04, 93, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:51:46
2.05, 77, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:48
4.00, 94, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:50
2.01, 73, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:51:53
2.05, 108, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:51:55
4.00, 74, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:51:57
2.04, 82, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:51:59
2.05, 93, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:01
4.00, 66, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:03
2.01, 71, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:52:05
2.05, 113, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:07
4.00, 79, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:09
2.04, 62, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:52:11
2.05, 71, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:13
4.00, 101, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:16
2.01, 97, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:52:18
2.05, 114, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:20
4.00, 61, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:22
2.04, 67, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:52:25
2.05, 135, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:27
4.00, 69, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:29
2.01, 100, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:52:31
2.05, 93, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:33
4.00, 81, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:35
2.04, 95, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:52:37
2.05, 105, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:39
4.00, 148, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:41
2.01, 75, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:52:44
2.05, 69, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:46
4.00, 144, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:48
2.04, 90, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:52:51
2.05, 84, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:53
4.00, 60, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:52:55
2.01, 70, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:52:57
2.05, 72, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:52:59
4.00, 87, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:53:01
2.04, 62, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:53:03
2.05, 127, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:53:06
4.00, 68, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:53:08
2.01, 63, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:53:10
2.05, 106, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:53:13
4.00, 58, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:53:15
2.05, 93, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:53:17
2.05, 64, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:53:18
2.05, 297, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:53:21
2.05, 155, coap://18.197.149.111:5683/things, get, 30.4.2020, 13:53:23
2.05, 89, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:53:25
2.05, 66, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:53:28
2.05, 332, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:53:30
2.05, 191, coap://18.195.51.121:5683/things, get, 30.4.2020, 13:53:32
2.05, 56, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:53:34
2.05, 63, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:53:36
2.05, 292, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:53:38
2.05, 126, coap://35.156.164.217:5683/things, get, 30.4.2020, 13:53:41
2.05, 69, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:53:43
2.05, 100, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:53:45
2.05, 305, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:53:47
2.05, 124, coap://3.127.229.173:5683/things, get, 30.4.2020, 13:53:49
2.05, 73, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:53:52
2.05, 63, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:53:54
2.05, 299, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:53:56
2.05, 135, coap://3.124.216.124:5683/things, get, 30.4.2020, 13:53:58
2.05, 64, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:54:00
2.05, 111, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:54:02
2.05, 284, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:54:05
2.05, 156, coap://52.59.194.201:5683/things, get, 30.4.2020, 13:54:06
2.05, 68, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:54:08
2.05, 62, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:54:10
2.05, 293, coap://18.194.217.36:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:54:12
2.05, 130, coap://18.194.217.36:5683/things, get, 30.4.2020, 13:54:14
2.05, 91, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:54:16
2.05, 60, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:54:18
2.05, 318, coap://3.127.232.210:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:54:20
2.05, 139, coap://3.127.232.210:5683/things, get, 30.4.2020, 13:54:23
2.05, 105, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:54:25
2.05, 62, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:54:27
2.05, 315, coap://35.156.157.65:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:54:30
2.05, 141, coap://35.156.157.65:5683/things, get, 30.4.2020, 13:54:32
2.05, 66, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, 30.4.2020, 13:54:34
2.05, 85, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, 30.4.2020, 13:54:36
2.05, 311, coap://35.159.26.224:5683/things/3S7PM0CP4BD/120636, get, 30.4.2020, 13:54:39
2.05, 172, coap://35.159.26.224:5683/things, get, 30.4.2020, 13:54:41
2.04, 63, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:54:43
2.05, 84, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:54:45
4.00, 66, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:54:47
2.01, 94, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:54:49
2.05, 72, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:54:51
4.00, 79, coap://18.197.149.111:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:54:53
2.04, 85, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:54:55
2.05, 57, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:54:57
4.00, 89, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:00
2.01, 104, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:55:02
2.05, 120, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:04
4.00, 71, coap://18.195.51.121:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:06
2.04, 112, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:55:09
2.05, 85, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:11
4.00, 86, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:13
2.01, 141, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:55:15
2.05, 64, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:17
4.00, 126, coap://35.156.164.217:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:20
2.04, 76, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:55:22
2.05, 65, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:24
4.00, 64, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:26
2.01, 86, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:55:28
2.05, 89, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:31
4.00, 82, coap://3.127.229.173:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:33
2.04, 104, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:55:36
2.05, 66, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:38
4.00, 130, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:40
2.01, 64, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, post, 30.4.2020, 13:55:42
2.05, 77, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:44
4.00, 77, coap://3.124.216.124:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, delete, 30.4.2020, 13:55:46
2.04, 73, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, put, 30.4.2020, 13:55:49
2.05, 114, coap://52.59.194.201:5683/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTestTemperature2020-04-30_13-49-3018, get, 30.4.2020, 13:55:50
