code, time total, length, date, time, uri, method, serverType
200, 179, 655, 29.04.2020, 18:24:23, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 175, 699, 29.04.2020, 18:24:23, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 264, 2901, 29.04.2020, 18:24:23, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636, get, soliot
200, 230, 1346, 29.04.2020, 18:24:24, https://18.184.222.58:8443/things, get, soliot
201, 197, 7, 29.04.2020, 18:24:24, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, soliot
200, 148, 574, 29.04.2020, 18:24:24, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, get, soliot
200, 202, 2, 29.04.2020, 18:24:24, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest.ttl, delete, soliot
201, 221, 7, 29.04.2020, 18:24:24, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, put, soliot
200, 210, 574, 29.04.2020, 18:24:25, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, get, soliot
200, 223, 2, 29.04.2020, 18:24:25, https://18.184.222.58:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest, delete, soliot
