code, time total, length, date, time, uri, method, serverType
200, 179, 655, 29.04.2020, 22:26:27, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 186, 699, 29.04.2020, 22:26:27, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 183, 2646, 29.04.2020, 22:26:27, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 171, 1343, 29.04.2020, 22:26:28, https://3.121.217.26:8443/things/, get, solid
200, 157, 655, 29.04.2020, 22:26:28, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 163, 699, 29.04.2020, 22:26:28, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 192, 2646, 29.04.2020, 22:26:28, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 162, 1343, 29.04.2020, 22:26:28, https://3.121.201.32:8443/things/, get, solid
200, 187, 655, 29.04.2020, 22:26:29, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 178, 699, 29.04.2020, 22:26:29, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 174, 2646, 29.04.2020, 22:26:29, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 171, 1342, 29.04.2020, 22:26:29, https://3.127.151.110:8443/things/, get, solid
200, 154, 655, 29.04.2020, 22:26:29, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 180, 699, 29.04.2020, 22:26:29, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 189, 2646, 29.04.2020, 22:26:30, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 168, 1343, 29.04.2020, 22:26:30, https://54.93.237.114:8443/things/, get, solid
200, 183, 655, 29.04.2020, 22:26:30, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 187, 699, 29.04.2020, 22:26:30, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 171, 2646, 29.04.2020, 22:26:30, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 182, 1343, 29.04.2020, 22:26:30, https://3.121.40.4:8443/things/, get, solid
200, 167, 655, 29.04.2020, 22:26:31, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 172, 699, 29.04.2020, 22:26:31, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 172, 2644, 29.04.2020, 22:26:31, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 186, 1343, 29.04.2020, 22:26:31, https://54.93.178.18:8443/things/, get, solid
200, 205, 655, 29.04.2020, 22:26:31, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 177, 699, 29.04.2020, 22:26:32, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 193, 2646, 29.04.2020, 22:26:32, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 178, 1343, 29.04.2020, 22:26:32, https://18.196.100.209:8443/things/, get, solid
200, 175, 655, 29.04.2020, 22:26:32, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 169, 699, 29.04.2020, 22:26:32, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 182, 2646, 29.04.2020, 22:26:32, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 169, 1342, 29.04.2020, 22:26:33, https://18.184.48.43:8443/things/, get, solid
200, 187, 655, 29.04.2020, 22:26:33, https://54.93.235.81:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 174, 699, 29.04.2020, 22:26:33, https://54.93.235.81:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 184, 2646, 29.04.2020, 22:26:33, https://54.93.235.81:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 197, 1342, 29.04.2020, 22:26:33, https://54.93.235.81:8443/things/, get, solid
200, 185, 655, 29.04.2020, 22:26:34, https://52.28.57.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 178, 699, 29.04.2020, 22:26:34, https://52.28.57.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 180, 2646, 29.04.2020, 22:26:34, https://52.28.57.209:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 214, 1343, 29.04.2020, 22:26:34, https://52.28.57.209:8443/things/, get, solid
201, 188, 7, 29.04.2020, 22:26:34, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 176, 574, 29.04.2020, 22:26:35, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 205, 2, 29.04.2020, 22:26:35, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 208, 7, 29.04.2020, 22:26:35, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 177, 574, 29.04.2020, 22:26:35, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 190, 2, 29.04.2020, 22:26:35, https://3.121.217.26:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 210, 7, 29.04.2020, 22:26:36, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 176, 574, 29.04.2020, 22:26:36, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 191, 2, 29.04.2020, 22:26:36, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 198, 7, 29.04.2020, 22:26:36, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 180, 574, 29.04.2020, 22:26:36, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 204, 2, 29.04.2020, 22:26:37, https://3.121.201.32:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 201, 7, 29.04.2020, 22:26:37, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 176, 574, 29.04.2020, 22:26:37, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 186, 2, 29.04.2020, 22:26:37, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 200, 7, 29.04.2020, 22:26:37, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 171, 574, 29.04.2020, 22:26:37, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 193, 2, 29.04.2020, 22:26:38, https://3.127.151.110:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 187, 7, 29.04.2020, 22:26:38, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 162, 574, 29.04.2020, 22:26:38, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 179, 2, 29.04.2020, 22:26:38, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 206, 7, 29.04.2020, 22:26:38, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 178, 574, 29.04.2020, 22:26:39, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 198, 2, 29.04.2020, 22:26:39, https://54.93.237.114:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 198, 7, 29.04.2020, 22:26:39, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 181, 574, 29.04.2020, 22:26:39, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 212, 2, 29.04.2020, 22:26:39, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 200, 7, 29.04.2020, 22:26:40, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 175, 574, 29.04.2020, 22:26:40, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 200, 2, 29.04.2020, 22:26:40, https://3.121.40.4:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 193, 7, 29.04.2020, 22:26:40, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 173, 574, 29.04.2020, 22:26:40, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 206, 2, 29.04.2020, 22:26:41, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 198, 7, 29.04.2020, 22:26:41, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 221, 574, 29.04.2020, 22:26:41, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 201, 2, 29.04.2020, 22:26:41, https://54.93.178.18:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 211, 7, 29.04.2020, 22:26:41, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 185, 574, 29.04.2020, 22:26:42, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 196, 2, 29.04.2020, 22:26:42, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 201, 7, 29.04.2020, 22:26:42, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 228, 574, 29.04.2020, 22:26:42, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
200, 194, 2, 29.04.2020, 22:26:42, https://18.196.100.209:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, delete, solid
201, 200, 7, 29.04.2020, 22:26:43, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 171, 574, 29.04.2020, 22:26:43, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, get, solid
200, 202, 2, 29.04.2020, 22:26:43, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70.ttl, delete, solid
201, 202, 7, 29.04.2020, 22:26:43, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, put, solid
200, 185, 574, 29.04.2020, 22:26:43, https://18.184.48.43:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest70, get, solid
