code, time total, length, date, time, uri, method, serverType
200, 196, 655, 29.04.2020, 21:18:53, https://52.59.227.237:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 187, 699, 29.04.2020, 21:18:53, https://52.59.227.237:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 175, 2902, 29.04.2020, 21:18:53, https://52.59.227.237:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 180, 1346, 29.04.2020, 21:18:53, https://52.59.227.237:8443/things/, get, soliot
200, 169, 655, 29.04.2020, 21:18:53, https://18.195.117.149:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 177, 699, 29.04.2020, 21:18:53, https://18.195.117.149:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 156, 2901, 29.04.2020, 21:18:54, https://18.195.117.149:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 159, 1346, 29.04.2020, 21:18:54, https://18.195.117.149:8443/things/, get, soliot
200, 165, 655, 29.04.2020, 21:18:54, https://52.59.193.97:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 168, 699, 29.04.2020, 21:18:54, https://52.59.193.97:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 182, 2902, 29.04.2020, 21:18:54, https://52.59.193.97:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 159, 1346, 29.04.2020, 21:18:54, https://52.59.193.97:8443/things/, get, soliot
200, 197, 655, 29.04.2020, 21:18:55, https://3.126.138.129:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 191, 699, 29.04.2020, 21:18:55, https://3.126.138.129:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 190, 2902, 29.04.2020, 21:18:55, https://3.126.138.129:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 178, 1346, 29.04.2020, 21:18:55, https://3.126.138.129:8443/things/, get, soliot
200, 200, 655, 29.04.2020, 21:18:55, https://18.197.182.174:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 171, 699, 29.04.2020, 21:18:56, https://18.197.182.174:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 183, 2901, 29.04.2020, 21:18:56, https://18.197.182.174:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 169, 1346, 29.04.2020, 21:18:56, https://18.197.182.174:8443/things/, get, soliot
200, 238, 655, 29.04.2020, 21:18:56, https://18.184.201.109:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 199, 699, 29.04.2020, 21:18:56, https://18.184.201.109:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 199, 2902, 29.04.2020, 21:18:57, https://18.184.201.109:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 181, 1346, 29.04.2020, 21:18:57, https://18.184.201.109:8443/things/, get, soliot
200, 185, 655, 29.04.2020, 21:18:57, https://54.93.253.112:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 206, 699, 29.04.2020, 21:18:57, https://54.93.253.112:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 178, 2902, 29.04.2020, 21:18:57, https://54.93.253.112:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 206, 1346, 29.04.2020, 21:18:58, https://54.93.253.112:8443/things/, get, soliot
200, 188, 655, 29.04.2020, 21:18:58, https://3.120.224.175:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 186, 699, 29.04.2020, 21:18:58, https://3.120.224.175:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 198, 2902, 29.04.2020, 21:18:58, https://3.120.224.175:8443/things/3S7PM0CP4BD/120636/, get, soliot
200, 177, 1346, 29.04.2020, 21:18:58, https://3.120.224.175:8443/things/, get, soliot
200, 193, 655, 29.04.2020, 21:18:59, https://35.159.11.55:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, soliot
200, 179, 699, 29.04.2020, 21:18:59, https://35.159.11.55:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, soliot
200, 208, 2902, 29.04.2020, 21:18:59, https://35.159.11.55:8443/things/3S7PM0CP4BD/120636/, get, soliot
