code, time total, length, date, time, uri, method, serverType
200, 251, 655, 29.04.2020, 19:22:34, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/maximumTemperature, get, solid
200, 227, 699, 29.04.2020, 19:22:36, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/currentTemperature, get, solid
200, 228, 2646, 29.04.2020, 19:22:36, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/, get, solid
200, 187, 1342, 29.04.2020, 19:22:36, https://3.127.247.0:8443/things/, get, solid
201, 192, 7, 29.04.2020, 19:22:37, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/, post, solid
200, 238, 574, 29.04.2020, 19:22:37, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest462020-04-29_19-17-0511.ttl, get, solid
200, 268, 2, 29.04.2020, 19:22:37, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest462020-04-29_19-17-0511.ttl, delete, solid
201, 240, 7, 29.04.2020, 19:22:38, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest462020-04-29_19-17-0511, put, solid
200, 201, 574, 29.04.2020, 19:22:38, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest462020-04-29_19-17-0511, get, solid
200, 209, 2, 29.04.2020, 19:22:38, https://3.127.247.0:8443/things/3S7PM0CP4BD/120636/2018-10-24T01-22-30-866Z/unsafeTest462020-04-29_19-17-0511, delete, solid
