2020-4-28T04-30-010:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","started-at":"Tue Apr 28 2020 16:30:05 GMT+0000 (Coordinated Universal Time)","start-complete-at":"Tue Apr 28 2020 16:30:08 GMT+0000 (Coordinated Universal Time)","start-duration":"2856"}
2020-4-28T04-33-031:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"32","solid-server-get-request-length":"218","solid-server-get-response-length":"218"}
2020-4-28T04-33-031:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"30","solid-server-get-request-length":"218","solid-server-get-response-length":"218"}
2020-4-28T04-33-032:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:32 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:32 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"87","solid-server-get-request-length":"399","solid-server-get-response-length":"399"}
2020-4-28T04-33-032:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:32 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:32 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"23","solid-server-get-request-length":"311","solid-server-get-response-length":"311"}
2020-4-28T04-33-043:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:33:43 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:33:43 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"11","solid-server-post-request-length":"896","solid-server-post-response-length":"896"}
2020-4-28T04-33-044:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:43 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:43 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"16","solid-server-get-request-length":"214","solid-server-get-response-length":"214"}
2020-4-28T04-33-044:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"32","solid-server-delete-request-length":"236","solid-server-delete-response-length":"236"}
2020-4-28T04-33-044:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"3","solid-server-put-request-length":"905","solid-server-put-response-length":"905"}
2020-4-28T04-33-044:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"28","solid-server-get-request-length":"210","solid-server-get-response-length":"210"}
2020-4-28T04-33-044:	{"uri":"https://ec2-3-120-243-143.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:33:44 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"5","solid-server-delete-request-length":"232","solid-server-delete-response-length":"232"}
