2020-4-28T04-28-003:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","started-at":"Tue Apr 28 2020 16:28:00 GMT+0000 (Coordinated Universal Time)","start-complete-at":"Tue Apr 28 2020 16:28:02 GMT+0000 (Coordinated Universal Time)","start-duration":"2280"}
2020-4-28T04-33-034:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:33 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"32","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-33-034:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"29","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-33-034:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"77","solid-server-get-request-length":"401","solid-server-get-response-length":"401"}
2020-4-28T04-33-034:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:34 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"22","solid-server-get-request-length":"313","solid-server-get-response-length":"313"}
2020-4-28T04-33-046:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"11","solid-server-post-request-length":"897","solid-server-post-response-length":"897"}
2020-4-28T04-33-046:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"16","solid-server-get-request-length":"215","solid-server-get-response-length":"215"}
2020-4-28T04-33-046:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:33:46 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"16","solid-server-delete-request-length":"237","solid-server-delete-response-length":"237"}
2020-4-28T04-33-047:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"3","solid-server-put-request-length":"906","solid-server-put-response-length":"906"}
2020-4-28T04-33-047:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"28","solid-server-get-request-length":"211","solid-server-get-response-length":"211"}
2020-4-28T04-33-047:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:33:47 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"9","solid-server-delete-request-length":"233","solid-server-delete-response-length":"233"}
2020-4-28T04-34-048:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:34:47 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"19","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-34-048:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"23","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-34-048:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"48","solid-server-get-request-length":"401","solid-server-get-response-length":"401"}
2020-4-28T04-34-048:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:34:48 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"22","solid-server-get-request-length":"313","solid-server-get-response-length":"313"}
2020-4-28T04-35-000:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:35:00 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:35:00 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"10","solid-server-post-request-length":"897","solid-server-post-response-length":"897"}
2020-4-28T04-35-000:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:35:00 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:35:00 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"16","solid-server-get-request-length":"215","solid-server-get-response-length":"215"}
2020-4-28T04-35-001:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"5","solid-server-delete-request-length":"237","solid-server-delete-response-length":"237"}
2020-4-28T04-35-001:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"3","solid-server-put-request-length":"906","solid-server-put-response-length":"906"}
2020-4-28T04-35-001:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"34","solid-server-get-request-length":"211","solid-server-get-response-length":"211"}
2020-4-28T04-35-001:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:35:01 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"24","solid-server-delete-request-length":"233","solid-server-delete-response-length":"233"}
2020-4-28T04-36-002:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"15","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-36-002:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"28","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-36-003:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:02 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"37","solid-server-get-request-length":"401","solid-server-get-response-length":"401"}
2020-4-28T04-36-003:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:03 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:03 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"14","solid-server-get-request-length":"313","solid-server-get-response-length":"313"}
2020-4-28T04-36-015:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:36:15 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:36:15 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"10","solid-server-post-request-length":"897","solid-server-post-response-length":"897"}
2020-4-28T04-36-015:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:15 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:15 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"23","solid-server-get-request-length":"215","solid-server-get-response-length":"215"}
2020-4-28T04-36-016:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"6","solid-server-delete-request-length":"237","solid-server-delete-response-length":"237"}
2020-4-28T04-36-016:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"11","solid-server-put-request-length":"906","solid-server-put-response-length":"906"}
2020-4-28T04-36-016:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:36:16 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"35","solid-server-get-request-length":"211","solid-server-get-response-length":"211"}
2020-4-28T04-36-017:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:36:17 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:36:17 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"4","solid-server-delete-request-length":"233","solid-server-delete-response-length":"233"}
2020-4-28T04-37-013:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"15","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-37-013:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"13","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-37-013:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:13 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"37","solid-server-get-request-length":"401","solid-server-get-response-length":"401"}
2020-4-28T04-37-014:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:14 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:14 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"15","solid-server-get-request-length":"313","solid-server-get-response-length":"313"}
2020-4-28T04-37-026:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"8","solid-server-post-request-length":"897","solid-server-post-response-length":"897"}
2020-4-28T04-37-026:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"16","solid-server-get-request-length":"215","solid-server-get-response-length":"215"}
2020-4-28T04-37-026:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"6","solid-server-delete-request-length":"237","solid-server-delete-response-length":"237"}
2020-4-28T04-37-026:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:37:26 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"4","solid-server-put-request-length":"906","solid-server-put-response-length":"906"}
2020-4-28T04-37-027:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:37:27 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:37:27 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"34","solid-server-get-request-length":"211","solid-server-get-response-length":"211"}
2020-4-28T04-37-027:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:37:27 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:37:27 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"5","solid-server-delete-request-length":"233","solid-server-delete-response-length":"233"}
2020-4-28T04-39-018:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"11","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-39-018:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"14","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
2020-4-28T04-39-018:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:18 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"33","solid-server-get-request-length":"401","solid-server-get-response-length":"401"}
2020-4-28T04-39-019:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:19 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:19 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"22","solid-server-get-request-length":"313","solid-server-get-response-length":"313"}
2020-4-28T04-39-030:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-post-started-at":"Tue Apr 28 2020 16:39:30 GMT+0000 (Coordinated Universal Time)","solid-server-post-finished-at":"Tue Apr 28 2020 16:39:30 GMT+0000 (Coordinated Universal Time)","solid-server-post-duration":"9","solid-server-post-request-length":"897","solid-server-post-response-length":"897"}
2020-4-28T04-39-031:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"13","solid-server-get-request-length":"215","solid-server-get-response-length":"215"}
2020-4-28T04-39-031:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"5","solid-server-delete-request-length":"237","solid-server-delete-response-length":"237"}
2020-4-28T04-39-031:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-put-started-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-put-finished-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-put-duration":"3","solid-server-put-request-length":"906","solid-server-put-response-length":"906"}
2020-4-28T04-39-031:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:39:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"18","solid-server-get-request-length":"211","solid-server-get-response-length":"211"}
2020-4-28T04-39-032:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-delete-started-at":"Tue Apr 28 2020 16:39:32 GMT+0000 (Coordinated Universal Time)","solid-server-delete-finished-at":"Tue Apr 28 2020 16:39:32 GMT+0000 (Coordinated Universal Time)","solid-server-delete-duration":"5","solid-server-delete-request-length":"233","solid-server-delete-response-length":"233"}
2020-4-28T04-40-031:	{"uri":"https://ec2-18-195-142-131.eu-central-1.compute.amazonaws.com","solid-server-get-started-at":"Tue Apr 28 2020 16:40:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-finished-at":"Tue Apr 28 2020 16:40:31 GMT+0000 (Coordinated Universal Time)","solid-server-get-duration":"11","solid-server-get-request-length":"219","solid-server-get-response-length":"219"}
